public-global-fishing-effort-v20231026
Latitude,Longitude,Time Range,MMSI,Entry Timestamp,Exit Timestamp,Apparent Fishing Hours
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451484,2024-01-01T03:00:00Z,2024-04-23T18:00:00Z,5.12
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447658,2024-01-17T13:00:00Z,2024-02-16T21:00:00Z,6.42
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447658,2024-01-17T13:00:00Z,2024-02-16T21:00:00Z,1.05
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445983,2024-01-12T20:00:00Z,2024-01-12T20:00:00Z,0.00
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451452,2024-01-02T22:00:00Z,2024-01-31T16:00:00Z,6.04
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445659,2024-01-26T15:00:00Z,2024-04-29T10:00:00Z,22.66
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412469261,2024-01-06T08:00:00Z,2024-05-26T19:00:00Z,15.55
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412467533,2024-02-27T19:00:00Z,2024-03-23T16:00:00Z,65.28
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445189,2024-01-05T06:00:00Z,2024-04-29T14:00:00Z,10.25
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412596786,2024-01-13T08:00:00Z,2024-04-25T16:00:00Z,24.07
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444865,2024-03-22T07:00:00Z,2024-03-26T08:00:00Z,2.53
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444953,2024-01-12T14:00:00Z,2024-04-28T03:00:00Z,0.98
22.600000,119.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412101286,2024-01-02T21:00:00Z,2024-01-08T23:00:00Z,1.52
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",413613564,2024-01-12T14:00:00Z,2024-03-28T15:00:00Z,23.66
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444745,2024-01-13T06:00:00Z,2024-03-31T16:00:00Z,9.27
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445526,2024-01-12T14:00:00Z,2024-03-23T05:00:00Z,3.07
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451593,2024-01-06T02:00:00Z,2024-04-27T05:00:00Z,7.54
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444517,2024-01-12T21:00:00Z,2024-03-28T13:00:00Z,1.94
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447127,2024-01-13T08:00:00Z,2024-04-30T08:00:00Z,3.83
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412459993,2024-01-01T02:00:00Z,2024-04-27T02:00:00Z,3.55
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444668,2024-01-13T06:00:00Z,2024-02-14T23:00:00Z,1.18
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444318,2024-01-12T14:00:00Z,2024-04-29T16:00:00Z,1.77
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412452709,2024-01-05T18:00:00Z,2024-04-29T14:00:00Z,32.70
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446808,2024-02-20T09:00:00Z,2024-03-25T07:00:00Z,32.76
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446173,2024-01-11T15:00:00Z,2024-04-23T16:00:00Z,25.44
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446625,2024-04-13T04:00:00Z,2024-04-15T04:00:00Z,0.50
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444966,2024-03-05T05:00:00Z,2024-04-29T07:00:00Z,79.65
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412468652,2024-01-14T14:00:00Z,2024-04-18T15:00:00Z,0.77
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445983,2024-03-22T13:00:00Z,2024-04-16T12:00:00Z,3.70
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412596080,2024-02-13T17:00:00Z,2024-04-29T15:00:00Z,30.88
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444973,2024-01-12T22:00:00Z,2024-04-21T00:00:00Z,1.18
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412340120,2024-01-12T14:00:00Z,2024-01-13T10:00:00Z,2.07
22.600000,119.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444164,2024-01-01T00:00:00Z,2024-04-05T08:00:00Z,8.66
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447738,2024-01-04T12:00:00Z,2024-04-13T12:00:00Z,2.72
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444267,2024-01-12T09:00:00Z,2024-04-07T15:00:00Z,54.47
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444267,2024-01-12T09:00:00Z,2024-04-07T15:00:00Z,37.44
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412452068,2024-01-01T04:00:00Z,2024-04-29T02:00:00Z,6.71
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445996,2024-01-11T14:00:00Z,2024-02-16T14:00:00Z,11.14
22.600000,119.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444303,2024-01-12T22:00:00Z,2024-04-23T22:00:00Z,2.20
22.600000,119.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451061,2024-01-01T00:00:00Z,2024-01-31T14:00:00Z,7.18
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412440301,2024-01-13T07:00:00Z,2024-04-28T05:00:00Z,2.01
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412440301,2024-01-13T07:00:00Z,2024-04-28T05:00:00Z,2.07
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444974,2024-01-12T16:00:00Z,2024-04-27T14:00:00Z,4.72
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412594342,2024-01-12T21:00:00Z,2024-02-03T16:00:00Z,3.31
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445776,2024-01-11T15:00:00Z,2024-02-16T14:00:00Z,12.34
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446451,2024-03-24T18:00:00Z,2024-03-25T19:00:00Z,23.16
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446048,2024-01-12T23:00:00Z,2024-02-20T03:00:00Z,11.64
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446398,2024-02-18T19:00:00Z,2024-04-27T06:00:00Z,33.68
22.600000,119.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412450819,2024-02-20T13:00:00Z,2024-04-14T13:00:00Z,1.19
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447125,2024-01-06T22:00:00Z,2024-02-22T21:00:00Z,1.95
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444269,2024-01-13T07:00:00Z,2024-04-02T14:00:00Z,0.72
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412482265,2024-01-09T16:00:00Z,2024-03-28T20:00:00Z,55.97
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412482265,2024-01-09T16:00:00Z,2024-03-28T20:00:00Z,22.66
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446472,2024-01-14T11:00:00Z,2024-02-16T21:00:00Z,39.93
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412340149,2024-01-12T14:00:00Z,2024-02-20T10:00:00Z,18.46
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412340149,2024-01-12T14:00:00Z,2024-02-20T10:00:00Z,1.01
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412452604,2024-01-05T17:00:00Z,2024-04-22T17:00:00Z,0.61
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444711,2024-01-13T06:00:00Z,2024-04-29T22:00:00Z,30.35
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412340166,2024-01-11T15:00:00Z,2024-03-14T01:00:00Z,3.86
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412441294,2024-01-13T08:00:00Z,2024-01-13T10:00:00Z,17.95
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446029,2024-01-26T06:00:00Z,2024-03-16T12:00:00Z,2.90
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446476,2024-02-18T19:00:00Z,2024-03-25T08:00:00Z,5.33
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412569802,2024-02-01T14:00:00Z,2024-04-29T13:00:00Z,0.83
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451593,2024-01-06T02:00:00Z,2024-04-27T05:00:00Z,15.81
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444305,2024-04-20T14:00:00Z,2024-04-29T11:00:00Z,8.10
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447639,2024-01-12T14:00:00Z,2024-04-30T16:00:00Z,29.27
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447639,2024-01-12T14:00:00Z,2024-04-30T16:00:00Z,2.13
22.600000,119.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445002,2024-01-04T21:00:00Z,2024-04-24T02:00:00Z,15.59
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444197,2024-01-02T16:00:00Z,2024-04-25T17:00:00Z,12.10
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412477805,2024-01-01T00:00:00Z,2024-05-19T19:00:00Z,90.27
22.600000,119.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444164,2024-01-03T23:00:00Z,2024-03-26T08:00:00Z,0.73
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444318,2024-01-12T14:00:00Z,2024-04-29T16:00:00Z,20.80
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444653,2024-01-02T23:00:00Z,2024-04-07T16:00:00Z,2.65
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412461128,2024-02-17T03:00:00Z,2024-05-21T14:00:00Z,30.64
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446808,2024-02-20T09:00:00Z,2024-03-25T07:00:00Z,3.43
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446173,2024-01-11T15:00:00Z,2024-04-23T16:00:00Z,2.19
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446758,2024-03-23T16:00:00Z,2024-04-13T11:00:00Z,11.21
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445983,2024-03-22T13:00:00Z,2024-04-16T12:00:00Z,2.66
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412340102,2024-03-14T23:00:00Z,2024-03-16T12:00:00Z,1.61
22.600000,119.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451671,2024-01-02T22:00:00Z,2024-01-31T13:00:00Z,2.90
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444664,2024-01-13T06:00:00Z,2024-04-29T08:00:00Z,74.52
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444664,2024-01-13T06:00:00Z,2024-04-29T08:00:00Z,16.85
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445975,2024-01-01T00:00:00Z,2024-03-05T22:00:00Z,2.30
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446748,2024-04-04T14:00:00Z,2024-04-05T11:00:00Z,5.22
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446759,2024-02-12T08:00:00Z,2024-04-21T05:00:00Z,0.30
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412478427,2024-01-02T19:00:00Z,2024-04-27T09:00:00Z,11.87
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412596816,2024-01-12T19:00:00Z,2024-04-03T11:00:00Z,39.94
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412596816,2024-01-12T19:00:00Z,2024-04-03T11:00:00Z,6.40
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445242,2024-01-06T01:00:00Z,2024-04-27T23:00:00Z,8.25
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446887,2024-01-11T15:00:00Z,2024-04-12T09:00:00Z,13.39
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412537137,2024-01-09T04:00:00Z,2024-04-08T23:00:00Z,1.07
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412452972,2024-01-06T12:00:00Z,2024-04-27T07:00:00Z,2.91
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446648,2024-01-26T21:00:00Z,2024-04-27T03:00:00Z,15.16
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444202,2024-01-01T07:00:00Z,2024-04-05T08:00:00Z,51.33
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444202,2024-01-01T07:00:00Z,2024-04-05T08:00:00Z,49.80
22.600000,119.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412466706,2024-01-14T11:00:00Z,2024-03-02T10:00:00Z,18.42
22.600000,119.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412466706,2024-01-14T11:00:00Z,2024-03-02T10:00:00Z,5.22
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446194,2024-02-14T22:00:00Z,2024-02-14T22:00:00Z,9.62
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447204,2024-04-12T07:00:00Z,2024-04-12T08:00:00Z,2.24
22.600000,119.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412060259,2024-01-15T14:00:00Z,2024-03-07T09:00:00Z,10.22
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451984,2024-01-01T00:00:00Z,2024-04-18T17:00:00Z,37.62
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446948,2024-01-10T12:00:00Z,2024-04-27T08:00:00Z,20.00
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412340050,2024-02-20T07:00:00Z,2024-04-25T01:00:00Z,0.61
22.600000,119.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444853,2024-02-26T10:00:00Z,2024-03-30T02:00:00Z,0.63
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444974,2024-01-12T16:00:00Z,2024-04-27T14:00:00Z,4.46
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444974,2024-01-12T16:00:00Z,2024-04-27T14:00:00Z,6.86
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444974,2024-01-12T16:00:00Z,2024-04-27T14:00:00Z,27.52
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446754,2024-02-20T12:00:00Z,2024-03-23T17:00:00Z,1.41
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412357086,2024-01-06T03:00:00Z,2024-04-27T06:00:00Z,10.30
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447059,2024-04-15T14:00:00Z,2024-04-15T14:00:00Z,24.65
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446277,2024-02-19T12:00:00Z,2024-02-20T14:00:00Z,5.35
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446782,2024-01-26T22:00:00Z,2024-04-28T17:00:00Z,32.48
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446604,2024-01-01T21:00:00Z,2024-02-14T19:00:00Z,0.89
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445664,2024-01-18T14:00:00Z,2024-03-14T01:00:00Z,0.60
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412447112,2024-01-11T15:00:00Z,2024-04-22T19:00:00Z,53.15
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445795,2024-01-26T13:00:00Z,2024-02-02T13:00:00Z,9.78
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412452562,2024-01-05T17:00:00Z,2024-04-29T18:00:00Z,2.55
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412343881,2024-01-13T06:00:00Z,2024-04-28T05:00:00Z,0.50
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412340166,2024-01-18T13:00:00Z,2024-01-18T17:00:00Z,2.80
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444473,2024-01-12T22:00:00Z,2024-04-26T14:00:00Z,35.85
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412060160,2024-01-13T06:00:00Z,2024-01-13T10:00:00Z,2.68
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412471181,2024-01-04T12:00:00Z,2024-04-19T04:00:00Z,6.73
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412468958,2024-01-13T08:00:00Z,2024-03-15T13:00:00Z,0.10
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444269,2024-01-13T07:00:00Z,2024-04-02T14:00:00Z,1.58
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412465912,2024-03-09T14:00:00Z,2024-04-19T04:00:00Z,32.48
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446718,2024-02-18T19:00:00Z,2024-02-18T22:00:00Z,3.42
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444861,2024-01-12T20:00:00Z,2024-03-15T12:00:00Z,0.76
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412456877,2024-01-03T04:00:00Z,2024-04-29T08:00:00Z,9.91
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445978,2024-03-15T13:00:00Z,2024-04-27T02:00:00Z,0.00
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412560700,2024-01-04T13:00:00Z,2024-04-28T08:00:00Z,7.54
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446907,2024-01-11T15:00:00Z,2024-04-13T11:00:00Z,10.99
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444409,2024-01-01T00:00:00Z,2024-03-07T01:00:00Z,1.92
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446238,2024-03-23T16:00:00Z,2024-03-23T17:00:00Z,1.99
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446263,2024-02-14T10:00:00Z,2024-02-14T10:00:00Z,5.20
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444825,2024-01-12T14:00:00Z,2024-03-30T01:00:00Z,1.21
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446738,2024-01-15T20:00:00Z,2024-02-18T19:00:00Z,22.33
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412400028,2024-02-14T04:00:00Z,2024-02-15T02:00:00Z,0.98
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412400028,2024-02-14T04:00:00Z,2024-02-15T02:00:00Z,1.99
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446108,2024-01-26T21:00:00Z,2024-04-27T00:00:00Z,26.21
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",413613564,2024-01-12T14:00:00Z,2024-03-28T15:00:00Z,2.52
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444745,2024-01-13T06:00:00Z,2024-03-31T16:00:00Z,0.54
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412596917,2024-01-13T07:00:00Z,2024-04-20T23:00:00Z,29.64
22.600000,119.300000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444493,2024-01-01T00:00:00Z,2024-04-04T13:00:00Z,22.72
22.600000,119.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444493,2024-01-01T00:00:00Z,2024-04-04T13:00:00Z,27.98
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446381,2024-01-06T22:00:00Z,2024-02-16T20:00:00Z,22.81
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446195,2024-03-24T18:00:00Z,2024-04-13T11:00:00Z,0.94
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412459993,2024-01-01T02:00:00Z,2024-04-27T02:00:00Z,32.04
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412459993,2024-01-01T02:00:00Z,2024-04-27T02:00:00Z,13.65
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412470607,2024-01-01T00:00:00Z,2024-05-19T21:00:00Z,16.54
22.600000,119.200000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444164,2024-01-03T23:00:00Z,2024-03-26T08:00:00Z,17.19
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412080433,2024-01-01T00:00:00Z,2024-01-31T00:00:00Z,3.24
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412467903,2024-04-18T09:00:00Z,2024-04-19T04:00:00Z,0.00
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412452067,2024-01-02T08:00:00Z,2024-04-29T02:00:00Z,23.79
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",413324004,2024-01-01T00:00:00Z,2024-02-26T12:00:00Z,0.98
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446488,2024-01-11T13:00:00Z,2024-04-15T12:00:00Z,12.39
22.600000,119.000000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",413064869,2024-01-04T08:00:00Z,2024-04-29T10:00:00Z,0.78
22.600000,118.800000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444622,2024-01-14T11:00:00Z,2024-04-08T08:00:00Z,7.37
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444622,2024-01-14T11:00:00Z,2024-04-08T08:00:00Z,16.97
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412462144,2024-02-18T21:00:00Z,2024-04-20T17:00:00Z,53.98
22.600000,118.900000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444787,2024-01-13T08:00:00Z,2024-04-30T08:00:00Z,19.40
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412445652,2024-01-26T06:00:00Z,2024-04-16T14:00:00Z,14.37
22.600000,118.600000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444684,2024-01-12T14:00:00Z,2024-03-28T14:00:00Z,3.95
22.600000,119.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412444202,2024-01-01T07:00:00Z,2024-04-05T08:00:00Z,6.08
22.600000,118.700000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412446217,2024-01-11T07:00:00Z,2024-01-11T16:00:00Z,8.46
22.600000,119.100000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412451061,2024-01-01T00:00:00Z,2024-01-31T14:00:00Z,1.75
22.600000,118.500000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412464804,2024-01-12T18:00:00Z,2024-05-18T15:00:00Z,4.70
22.600000,118.400000,"2024-01-01T00:00:00.000Z,2024-06-01T00:00:00.000Z",412464804,2024-01-12T18:00:00Z,2024-05-18T15:00:00Z,1.25
